"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.emotion.label","Approve","Reject"
"3BKZLF990ZSL761C1XCA2421BZBYQP","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","3BC8WZX3V4PF9Q2KQJEHOIEVW4ZRR0","AO2WNSGOXAX52","Submitted","Sat Mar 14 21:07:43 PDT 2020","Sat Mar 14 21:17:38 PDT 2020","Sun Mar 15 21:17:38 PDT 2020","","","","595","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""WE ARE NOW #LIVE !! BRINGING IN THE NEW MONTH WITH THE #RAGE \n\n#Streaming some @FortniteGame  https://t.co/xakxQ1bvJc""","Pleasant"
"3BKZLF990ZSL761C1XCA2421BZBYQP","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","3FK0YFF9P09ZV40I8NO1QCS12GPVVQ","A1OKRXYRGH6Y4S","Submitted","Sat Mar 14 21:07:18 PDT 2020","Sat Mar 14 21:08:17 PDT 2020","Sun Mar 15 21:08:17 PDT 2020","","","","59","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""WE ARE NOW #LIVE !! BRINGING IN THE NEW MONTH WITH THE #RAGE \n\n#Streaming some @FortniteGame  https://t.co/xakxQ1bvJc""","Pleasant"
"3XEDXEGFX3H2Z87WGKH4EQW80G50KZ","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","3RRCEFRB7N5LSDJXJAWEGAYHM4CB4O","A30MP4LXV4MIFD","Submitted","Sat Mar 14 21:06:36 PDT 2020","Sat Mar 14 21:10:15 PDT 2020","Sun Mar 15 21:10:15 PDT 2020","","","","219","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""Stupid human: Women cannot-...\n\nMe: Burn... asshole. \n#feminist #angry #freewoman https://t.co/Zf5kxhU6OS""","Angry"
"3XEDXEGFX3H2Z87WGKH4EQW80G50KZ","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","3TVRFO09GL8O3OTJUYNDRORKRTVLX0","A2KFULED9WP0I0","Submitted","Sat Mar 14 21:07:03 PDT 2020","Sat Mar 14 21:15:19 PDT 2020","Sun Mar 15 21:15:19 PDT 2020","","","","496","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""Stupid human: Women cannot-...\n\nMe: Burn... asshole. \n#feminist #angry #freewoman https://t.co/Zf5kxhU6OS""","happy"
"3XEDXEGFX3H2Z87WGKH4EQW80G50KZ","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","3YDTZAI2WY9KFF15HD3PAYL80SM41Z","AZ0RAEVXDX0E4","Submitted","Sat Mar 14 21:09:08 PDT 2020","Sat Mar 14 21:27:24 PDT 2020","Sun Mar 15 21:27:24 PDT 2020","","","","1096","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""Stupid human: Women cannot-...\n\nMe: Burn... asshole. \n#feminist #angry #freewoman https://t.co/Zf5kxhU6OS""","Angry"
"37SOB9Z0SSQ906OBK7BOVO7USSTL3H","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","31HQ4X3T3T3G777K0OHQSGASCETLSS","A2TOWOPTMZQLGL","Submitted","Sat Mar 14 21:27:08 PDT 2020","Sat Mar 14 21:36:08 PDT 2020","Sun Mar 15 21:36:08 PDT 2020","","","","540","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @DanielsWeek1: 1Cor 3\n#Fire will #Test what #Sort of #Work ea 1 has #Done. If the Work that #anyone has #Built on the #Foundation #Survi ""","Fear"
"37SOB9Z0SSQ906OBK7BOVO7USSTL3H","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","38F71OA9GUPR9KKJUGI6LU62NTPMFC","A3P04JZJNOYILR","Submitted","Sat Mar 14 21:07:51 PDT 2020","Sat Mar 14 21:11:59 PDT 2020","Sun Mar 15 21:11:59 PDT 2020","","","","248","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @DanielsWeek1: 1Cor 3\n#Fire will #Test what #Sort of #Work ea 1 has #Done. If the Work that #anyone has #Built on the #Foundation #Survi ""","Pleasant"
"37SOB9Z0SSQ906OBK7BOVO7USSTL3H","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:35 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:35 PDT 2020","","","3TE3O857311Y56LZBTZGNA6NKCJR2L","A3FFZN4FO3Q789","Submitted","Sat Mar 14 21:06:26 PDT 2020","Sat Mar 14 21:06:50 PDT 2020","Sun Mar 15 21:06:50 PDT 2020","","","","24","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @DanielsWeek1: 1Cor 3\n#Fire will #Test what #Sort of #Work ea 1 has #Done. If the Work that #anyone has #Built on the #Foundation #Survi ""","Pleasant"
"3VO4XFFP15F2SM5BEOMAPRI47037QY","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","37Z929RLGA14QKFP9XJHE7K96RFTS3","A3FFZN4FO3Q789","Submitted","Sat Mar 14 21:07:08 PDT 2020","Sat Mar 14 21:12:56 PDT 2020","Sun Mar 15 21:12:56 PDT 2020","","","","348","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""\""Angry face\"":\n\nhttps://t.co/MysPuq7UqK\n\n#Digital 2D #vertical #anger #face https://t.co/s6LLGVdbuZ""","happy"
"3VO4XFFP15F2SM5BEOMAPRI47037QY","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3GU1KF0O4JU7H65GHUO2J89CD08PBT","A3JC5R5HMP1XSA","Submitted","Sat Mar 14 21:08:02 PDT 2020","Sat Mar 14 21:11:48 PDT 2020","Sun Mar 15 21:11:48 PDT 2020","","","","226","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""\""Angry face\"":\n\nhttps://t.co/MysPuq7UqK\n\n#Digital 2D #vertical #anger #face https://t.co/s6LLGVdbuZ""","Angry"
"3VO4XFFP15F2SM5BEOMAPRI47037QY","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3PJUZCGDJ793NLR2XT8V6GJW0Q698K","ARRVI6AGG4ULP","Submitted","Sat Mar 14 21:08:40 PDT 2020","Sat Mar 14 21:14:08 PDT 2020","Sun Mar 15 21:14:08 PDT 2020","","","","328","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""\""Angry face\"":\n\nhttps://t.co/MysPuq7UqK\n\n#Digital 2D #vertical #anger #face https://t.co/s6LLGVdbuZ""","Excitement"
"32XN26MTXZCDJEPE1KT5TQ9NPGA0L2","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","30LB5CDZND30BN4C6NPFQPF7WVIZ02","A2TOWOPTMZQLGL","Submitted","Sat Mar 14 21:10:05 PDT 2020","Sat Mar 14 21:11:42 PDT 2020","Sun Mar 15 21:11:42 PDT 2020","","","","97","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""\""Angry face\"":\n\nhttps://t.co/MysPuq7UqK\n\n#Digital2D #vertical #anger #face https://t.co/0Mn0XeHlSA""","Angry"
"32XN26MTXZCDJEPE1KT5TQ9NPGA0L2","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","33JKGHPFYDN3XCX0S41JTZFBPKBMNJ","A1RP234EJ8NH7K","Submitted","Sat Mar 14 21:08:12 PDT 2020","Sat Mar 14 21:08:17 PDT 2020","Sun Mar 15 21:08:17 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""\""Angry face\"":\n\nhttps://t.co/MysPuq7UqK\n\n#Digital2D #vertical #anger #face https://t.co/0Mn0XeHlSA""","Angry"
"32XN26MTXZCDJEPE1KT5TQ9NPGA0L2","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3VP0C6EFSHPVQRR8TNF2ROTPUUN6MU","AZ0RAEVXDX0E4","Submitted","Sat Mar 14 21:08:51 PDT 2020","Sat Mar 14 21:25:30 PDT 2020","Sun Mar 15 21:25:30 PDT 2020","","","","999","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""\""Angry face\"":\n\nhttps://t.co/MysPuq7UqK\n\n#Digital2D #vertical #anger #face https://t.co/0Mn0XeHlSA""","Angry"
"37M4O367VJBWK3T0Y20WAYK36TB5MU","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","30BXRYBRP5Q7SS53T8CTXDK61AGWHB","A1RP234EJ8NH7K","Submitted","Sat Mar 14 21:08:17 PDT 2020","Sat Mar 14 21:08:24 PDT 2020","Sun Mar 15 21:08:24 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""The feels\n\n#MentalHealthAwareness #Mentalhealth #MentalHealthMatters #BPD #Psychosis #depression #anger #trauma  https://t.co/ZuJKvnqGbJ""","Fear"
"37M4O367VJBWK3T0Y20WAYK36TB5MU","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3PS7W85Z80VML5JQ0RJQXCFJE3R9T9","AO2WNSGOXAX52","Submitted","Sat Mar 14 21:09:36 PDT 2020","Sat Mar 14 21:21:09 PDT 2020","Sun Mar 15 21:21:09 PDT 2020","","","","693","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""The feels\n\n#MentalHealthAwareness #Mentalhealth #MentalHealthMatters #BPD #Psychosis #depression #anger #trauma  https://t.co/ZuJKvnqGbJ""","Pleasant"
"37M4O367VJBWK3T0Y20WAYK36TB5MU","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3TXWC2NHN0JL656BBRE0N7JXCKD9SK","A15LLP4SYSE019","Submitted","Sat Mar 14 21:09:34 PDT 2020","Sat Mar 14 21:19:08 PDT 2020","Sun Mar 15 21:19:08 PDT 2020","","","","574","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""The feels\n\n#MentalHealthAwareness #Mentalhealth #MentalHealthMatters #BPD #Psychosis #depression #anger #trauma  https://t.co/ZuJKvnqGbJ""","happy"
"32PT7WK7DM8Q2U0J7QD0CBZPJJSD3U","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","320DUZ38G8F7MCAT23BWNNEXKEUGJ1","ADJMZSRMFT3RG","Submitted","Sat Mar 14 21:07:00 PDT 2020","Sat Mar 14 21:07:14 PDT 2020","Sun Mar 15 21:07:14 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @DanielsWeek1: 1Cor 3\n#Fire will #Test what #Sort of #Work ea 1 has #Done. If the Work that #anyone has #Built on the #Foundation #Survi ""","Excitement"
"32PT7WK7DM8Q2U0J7QD0CBZPJJSD3U","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3MH9DQ757X5G0SLNE2FAUPN81USUGB","ARRVI6AGG4ULP","Submitted","Sat Mar 14 21:08:15 PDT 2020","Sat Mar 14 21:09:20 PDT 2020","Sun Mar 15 21:09:20 PDT 2020","","","","65","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @DanielsWeek1: 1Cor 3\n#Fire will #Test what #Sort of #Work ea 1 has #Done. If the Work that #anyone has #Built on the #Foundation #Survi ""","Pleasant"
"32PT7WK7DM8Q2U0J7QD0CBZPJJSD3U","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3WYP994K18KVK8GMCQ3DLJGW3416YK","AZ0RAEVXDX0E4","Submitted","Sat Mar 14 21:09:03 PDT 2020","Sat Mar 14 21:26:14 PDT 2020","Sun Mar 15 21:26:14 PDT 2020","","","","1031","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @DanielsWeek1: 1Cor 3\n#Fire will #Test what #Sort of #Work ea 1 has #Done. If the Work that #anyone has #Built on the #Foundation #Survi ""","Fear"
"3QHITW7OYO2KBO39LRYUZIKU889AQS","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3BQU611VFQD31QAC2LE96CE7KWO999","A3JC5R5HMP1XSA","Submitted","Sat Mar 14 21:08:40 PDT 2020","Sat Mar 14 21:13:39 PDT 2020","Sun Mar 15 21:13:39 PDT 2020","","","","299","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""#roar  #Minky fabric #Teal Roar","Fear"
"3QHITW7OYO2KBO39LRYUZIKU889AQS","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3JJVG1YBECQ3OWNXXFFOL24VM07B5T","A3FFZN4FO3Q789","Submitted","Sat Mar 14 21:06:39 PDT 2020","Sat Mar 14 21:07:46 PDT 2020","Sun Mar 15 21:07:46 PDT 2020","","","","67","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""#roar  #Minky fabric #Teal Roar","Excitement"
"3QHITW7OYO2KBO39LRYUZIKU889AQS","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","3M23Y66PO30YOM4DDKBO3XSVMJ56S6","AO2WNSGOXAX52","Submitted","Sat Mar 14 21:08:43 PDT 2020","Sat Mar 14 21:20:24 PDT 2020","Sun Mar 15 21:20:24 PDT 2020","","","","701","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""#roar  #Minky fabric #Teal Roar","Fear"
"3KVQ0UJWPXESPFNE246JJWMU4VOW5B","30FTNIG7Z24JEXZFQCXJTW3B8473NV","What emotion does this text convey?","What emotion does this text convey?","emotion detection, text","$0.03","Sat Mar 14 21:05:36 PDT 2020","3","BatchId:3956178;OriginalHitTemplateId:928390866;","1200","86400","Sun Mar 15 00:05:36 PDT 2020","","","30H4UDGLT3B30X9D8JEBXOK6PZCMPF","A2F8YFFRKK14QD","Submitted","Sat Mar 14 21:08:15 PDT 2020","Sat Mar 14 21:08:24 PDT 2020","Sun Mar 15 21:08:24 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)"," ""raw_tweet"": ""RT @n3xusp0laris: Check out my homegirls stream!""","Excitement"
